name,recclass,surclass,mass (g),fall,date,year,reclat,reclong
Dhofar 317,L5,L,2897,Found,1/1/2001,2001,18.59,54.02
Dhofar 1475,L~6,L,1039.2,Found,1/1/2008,2008,18.6,54.18
Dhofar 216,L6,L,70,Found,1/1/2001,2001,18.6,54.32
Dhofar 265,L4,L,324.3,Found,1/1/2001,2001,18.6,54.46
Dhofar 1473,L/LL~6,L,131.2,Found,1/1/2008,2008,18.61,54.17
Dhofar 1474,L~6,L,388.7,Found,1/1/2008,2008,18.61,54.17
Dhofar 1508,L~5,L,1645,Found,1/1/2009,2009,18.62,54.44
Dhofar 432,L5/6,L,986,Found,1/1/2001,2001,18.62,54.64
Dhofar 424,L6,L,67,Found,1/1/2001,2001,18.62,54.73
Shişr 102,L6,L,3600,Found,1/1/2002,2002,18.63,53.92
Shişr 101,L6,L,1400,Found,1/1/2002,2002,18.63,53.92
Dhofar 1510,L~6,L,118.7,Found,1/1/2009,2009,18.63,54.27
Dhofar 1289,L4,L,37000,Found,1/1/2004,2004,18.63,54.42
Dhofar 921,L6,L,144,Found,1/1/2003,2003,18.63,54.43
Dhofar 425,L5,L,248,Found,1/1/2001,2001,18.63,54.71
Dhofar 1511,L~5,L,17973,Found,1/1/2009,2009,18.64,54.25
Dhofar 093,L6,L,220,Found,1/1/1999,1999,18.64,54.54
Dhofar 092,L6,L,54,Found,1/1/1999,1999,18.64,54.54
Dhofar 339,L6,L,94,Found,1/1/2001,2001,18.64,54.56
Shişr 109,L~6,L,114.04,Found,1/1/2001,2001,18.65,53.93
Dhofar 1548,L6,L,4070,Found,1/1/2008,2008,18.65,54.18
Dhofar 1569,L6,L,345,Found,1/1/2005,2005,18.65,54.43
Dhofar 1713,L6,L,73,Found,1/1/2010,2010,18.65,54.7
Dhofar 644,L6,L,704,Found,1/1/2001,2001,18.66,53.9
Dhofar 1028,L5,L,183.1,Found,1/1/2003,2003,18.66,54.24
Dhofar 245,L6,L,1074.6,Found,1/1/2001,2001,18.66,54.71
Dhofar 1554,L5,L,3954,Found,1/1/2009,2009,18.67,54.15
Dhofar 575,L6,L,127,Found,1/1/2001,2001,18.67,54.42
Dhofar 1495,L4,L,2300,Found,1/1/2008,2008,18.67,54.43
Dhofar 1493,L6,L,14000,Found,1/1/2008,2008,18.67,54.45
Dhofar 352,L6,L,207,Found,1/1/2000,2000,18.67,54.54
Dhofar 096,L5,L,640,Found,1/1/1999,1999,18.67,54.56
Dhofar 094,L5,L,4395,Found,1/1/1999,1999,18.67,54.57
Dhofar 278,L6,L,1666,Found,1/1/2001,2001,18.67,54.67
Dhofar 1507,L~6,L,2400,Found,1/1/2009,2009,18.68,54.15
Dhofar 1654,L5,L,50000,Found,1/1/2011,2011,18.68,54.29
Dhofar 408,L6,L,2355,Found,1/1/2001,2001,18.69,54.13
Dhofar 592,L5/6,L,108,Found,1/1/2001,2001,18.69,54.19
Dhofar 1226,L5,L,1040,Found,1/1/2005,2005,18.69,54.33
Dhofar 222,L5,L,5680,Found,1/1/2000,2000,18.69,54.37
Dhofar 774,L6,L,115,Found,1/1/2000,2000,18.69,54.59
Dhofar 600,L6,L,183,Found,1/1/2001,2001,18.69,54.68
Dhofar 599,L6,L,465,Found,1/1/2001,2001,18.69,54.7
Mount Tazerzait,L5,L,110000,Fell,1/1/1991,1991,18.7,4.8
Dhofar 588,L5/6,L,226,Found,1/1/2001,2001,18.7,54.2
Dhofar 136,L6,L,324,Found,1/1/2000,2000,18.7,54.29
Dhofar 254,L6,L,191.8,Found,1/1/2001,2001,18.7,54.29
Dhofar 570,L5,L,73,Found,1/1/2001,2001,18.7,54.37
Dhofar 1613,L5,L,8.6,Found,1/1/2009,2009,18.7,54.47
Dhofar 712,L6,L,577,Found,1/1/2001,2001,18.7,54.61
Dhofar 198,L5,L,828,Found,1/1/1999,1999,18.71,54.11
Dhofar 426,L6,L,196,Found,1/1/2001,2001,18.71,54.57
Shalim 002,L6,L,1248,Found,1/1/2000,2000,18.71,55.72
Dhofar 1652,L6,L,800,Found,1/1/2011,2011,18.72,54.54
Dhofar 1077,L5/6,L,118.9,Found,1/1/2001,2001,18.73,54.18
Dhofar 603,L4,L,245,Found,1/1/2001,2001,18.73,54.19
Dhofar 1672,L4,L,7.49,Found,1/1/2011,2011,18.73,54.38
Dhofar 1497,L3-5,L,1856,Found,1/1/2008,2008,18.73,54.4
Dhofar 1614,L5,L,12.5,Found,1/1/2009,2009,18.73,54.53
Dhofar 1021,L3,L,61,Found,1/1/2001,2001,18.73,54.59
Dhofar 337,L5,L,580,Found,1/1/2001,2001,18.73,54.68
Dhofar 752,L6,L,444,Found,1/1/2000,2000,18.73,54.77
Jiddat Arkad 001,L6,L,672,Found,1/1/2000,2000,18.73,56.39
Dhofar 1083,L6,L,257.8,Found,1/1/2001,2001,18.74,54.19
Dhofar 1081,L5,L,833,Found,1/1/2001,2001,18.74,54.2
Dhofar 1491,L4-6,L,256,Found,1/1/2008,2008,18.74,54.38
Dhofar 109,L6,L,2209,Found,1/1/2000,2000,18.74,54.48
Dhofar 116,L5,L,403,Found,1/1/2000,2000,18.74,54.58
Dhofar 1075,L6,L,76.5,Found,1/1/2001,2001,18.75,54.19
Dhofar 217,L6,L,602,Found,1/1/2000,2000,18.75,54.57
Dhofar 416,L/LL3,L,281,Found,1/1/2001,2001,18.76,54.23
Dhofar 420,L5/6,L,966,Found,1/1/2001,2001,18.76,54.28
Dhofar 1552,L-melt breccia,L,454,Found,1/1/2008,2008,18.76,54.32
Dhofar 210,L4,L,272,Found,1/1/2000,2000,18.76,54.43
Dhofar 336,L6,L,468,Found,1/1/2001,2001,18.76,54.58
Dhofar 414,L6,L,5156,Found,1/1/2001,2001,18.77,54.24
Dhofar 578,L6,L,108,Found,1/1/2001,2001,18.77,54.66
Dhofar 1585,L5,L,256,Found,1/1/2004,2004,18.78,54.42
Dhofar 260,L6,L,6574.4,Found,1/1/2001,2001,18.79,54.25
Dhofar 259,L6,L,48.6,Found,1/1/2001,2001,18.79,54.25
Dhofar 514,L5,L,160,Found,1/1/2000,2000,18.8,54.25
Dhofar 438,L6,L,566,Found,1/1/2001,2001,18.8,54.58
Dhofar 747,L3,L,1555,Found,1/1/2000,2000,18.8,54.74
Dhofar 512,L5,L,263.5,Found,1/1/2000,2000,18.81,54.26
Dhofar 452,L(LL)3,L,43,Found,1/1/2001,2001,18.81,54.39
Dhofar 705,L6,L,283,Found,1/1/2001,2001,18.82,54.26
Dhofar 1057,L6,L,28,Found,1/1/2000,2000,18.82,54.63
Dhofar 1275,L7,L,4999,Found,1/1/2003,2003,18.83,54.64
Dhofar 550,L6,L,280,Found,1/1/2001,2001,18.84,54.56
Dhofar 750,L6,L,742,Found,1/1/2000,2000,18.84,54.67
Dhofar 1062,L6,L,43,Found,1/1/2000,2000,18.84,54.67
Dhofar 183,L5,L,1606.3,Found,1/1/2000,2000,18.85,54.47
Dhofar 1059,L5/6,L,149,Found,1/1/2000,2000,18.85,54.65
Dhofar 1071,L6,L,4180,Found,1/1/2000,2000,18.85,54.65
Dhofar 1061,L6,L,66,Found,1/1/2000,2000,18.85,54.65
Dhofar 187,L5,L,3049.2,Found,1/1/2000,2000,18.86,54.47
Dhofar 184,L6,L,66.6,Found,1/1/2000,2000,18.86,54.48
Dhofar 099,L5,L,504,Found,1/1/1999,1999,18.86,54.49
Dhofar 763,L5,L,190,Found,1/1/2000,2000,18.86,54.65
Dhofar 1044,L5/6,L,208,Found,1/1/2000,2000,18.86,54.65
Dhofar 776,L5,L,121,Found,1/1/2000,2000,18.86,54.68
Dhofar 1064,L6,L,105,Found,1/1/2000,2000,18.86,54.68
Dhofar 108,L4/5,L,913,Found,1/1/2000,2000,18.87,54.27
Dhofar 185,L6,L,516.2,Found,1/1/2000,2000,18.87,54.48
Dhofar 1707,L6,L,463,Found,1/1/2010,2010,18.87,54.48
Dhofar 1700,L6,L,39000,Found,1/1/2010,2010,18.87,54.68
Shalim 009,L6,L,9472.2,Found,1/1/2009,2009,18.87,55.48
Dhofar 1538,L3.7,L,231,Found,1/1/2006,2006,18.88,54.37
Dhofar 186,L6,L,146,Found,1/1/2000,2000,18.88,54.47
Dhofar 119,L5,L,586,Found,1/1/2000,2000,18.88,54.48
Dhofar 854,L6,L,142,Found,1/1/2001,2001,18.88,54.62
Dhofar 1660,L6,L,256,Found,1/1/2011,2011,18.89,54.47
Dhofar 704,L4,L,280,Found,1/1/2001,2001,18.89,54.59
Dhofar 340,L4,L,236,Found,1/1/2000,2000,18.89,54.76
Shalim 010,L6,L,291.6,Found,1/1/2009,2009,18.89,55.44
Dhofar 448,L6,L,391,Found,1/1/2001,2001,18.9,54.54
Dhofar 430,L5/6,L,182,Found,1/1/2001,2001,18.9,54.64
Dhofar 451,L6,L,745,Found,1/1/2001,2001,18.91,54.47
Dhofar 1704,L6,L,128,Found,1/1/2010,2010,18.91,54.47
Dhofar 100,L5,L,2551,Found,1/1/1999,1999,18.91,54.48
Dhofar 508,L6,L,270,Found,1/1/2000,2000,18.91,54.48
Dhofar 444,L6,L,1469,Found,1/1/2001,2001,18.91,54.48
Dhofar 450,L6,L,104,Found,1/1/2001,2001,18.91,54.48
Dhofar 445,L6,L,240,Found,1/1/2001,2001,18.91,54.49
Dhofar 449,L6,L,74,Found,1/1/2001,2001,18.91,54.51
Dhofar 1051,L4/5,L,38,Found,1/1/2000,2000,18.91,54.62
Timmersoi,L5,L,516,Found,1/1/1966,1966,18.92,6.25
Dhofar 805,L6,L,237.94,Found,1/1/2001,2001,18.92,54.27
Dhofar 1197,L6,L,24,Found,1/1/2004,2004,18.92,54.36
Dhofar 920,L6,L,26,Found,1/1/2003,2003,18.92,54.41
Dhofar 101,L6,L,386,Found,1/1/1999,1999,18.92,54.47
Dhofar 1052,L6,L,41,Found,1/1/2000,2000,18.92,54.63
Dhofar 1562,L6,L,7550,Found,1/1/2004,2004,18.93,54.4
Dhofar 517,L6,L,260,Found,1/1/2000,2000,18.93,54.46
Dhofar 102,L6,L,394,Found,1/1/1999,1999,18.93,54.47
Dhofar 1049,L5,L,121,Found,1/1/2000,2000,18.93,54.7
Dhofar 1646,L6,L,66.9,Found,1/1/2011,2011,18.94,54.48
Dhofar 760,L5,L,163,Found,1/1/2000,2000,18.94,54.67
Dhofar 765,L5,L,135,Found,1/1/2000,2000,18.94,54.67
Dhofar 446,L5,L,12400,Found,1/1/2001,2001,18.94,54.69
Dhofar 779,L5,L,126,Found,1/1/2000,2000,18.94,54.7
Dhofar 1567,L4,L,341,Found,1/1/2009,2009,18.96,54.19
Dhofar 1196,L6,L,422,Found,1/1/2004,2004,18.96,54.38
Dhofar 1068,L4/5,L,52,Found,1/1/2000,2000,18.96,54.75
Dhofar 769,L6,L,250,Found,1/1/2000,2000,18.96,54.75
Dhofar 758,L6,L,253,Found,1/1/2000,2000,18.96,54.76
Dhofar 497,L4,L,710,Found,1/1/2000,2000,18.97,54.64
Dhofar 335,L6,L,555,Found,1/1/2000,2000,18.97,54.69
Shalim 015,L6,L,184,Found,1/1/2011,2011,18.97,55.09
Jiddat Arkad 003,L5,L,148,Found,,,18.97,56.43
Dhofar 1639,L5,L,16,Found,1/1/2004,2004,18.98,54.37
Dhofar 103,L4,L,188,Found,1/1/1999,1999,18.98,54.46
Dhofar 853,L6,L,50,Found,1/1/2001,2001,18.98,54.54
Dhofar 121,L6,L,220,Found,1/1/2000,2000,18.98,54.62
Dhofar 1719,L6,L,461,Found,1/1/2010,2010,18.98,54.63
Dhofar 1714,L6,L,562,Found,1/1/2010,2010,18.98,54.65
Dhofar 1728,L6,L,1140,Found,1/1/2011,2011,18.98,54.65
Dhofar 1588,L5,L,1224,Found,1/1/2004,2004,18.99,54.28
Dhofar 1458,L~5,L,428,Found,1/1/2008,2008,18.99,54.42
Dhofar 1651,L6,L,2170,Found,1/1/2011,2011,18.99,54.47
Dhofar 227,L6,L,50,Found,1/1/2001,2001,18.99,54.6
Dhofar 122,L6,L,1556,Found,1/1/2000,2000,18.99,54.62
Dhofar 1453,L/LL~5,L,402.4,Found,1/1/2008,2008,19,54.39
Shalim 014,L6,L,34.1,Found,1/1/2009,2009,19,55.5
Mabwe-Khoywa,L5,L,540,Fell,1/1/1937,1937,19,97
Dhofar 379,L6,L,25000,Found,1/1/2000,2000,19.01,54.77
Dhofar 1452,L~6,L,163,Found,1/1/2008,2008,19.02,54.37
Dhofar 1461,L~6,L,44.7,Found,1/1/2008,2008,19.02,54.37
Dhofar 1460,L~6,L,40.5,Found,1/1/2008,2008,19.02,54.37
Dhofar 1706,L6,L,589,Found,1/1/2010,2010,19.02,54.58
Umm Tina,L6,L,70.2,Found,1/1/1932,1932,19.03,51.08
Dhofar 236,L4,L,320,Found,1/1/2000,2000,19.03,54.55
Dhofar 499,L6,L,87,Found,1/1/2001,2001,19.03,54.55
Dhofar 282,L6,L,928,Found,1/1/2001,2001,19.03,54.63
Dhofar 1705,L6,L,319,Found,1/1/2010,2010,19.04,54.51
Dhofar 789,L6,L,430.54,Found,1/1/2001,2001,19.04,54.54
Dhofar 320,L6,L,413,Found,1/1/2001,2001,19.04,54.61
Dhofar 1316,L/LL6,L,30,Found,1/1/2003,2003,19.05,54.39
Dhofar 822,L5,L,39.3,Found,1/1/2001,2001,19.05,54.49
Dhofar 795,L6,L,32.18,Found,1/1/2001,2001,19.05,54.53
Dhofar 1649,L6,L,143,Found,1/1/2011,2011,19.05,54.58
Dhofar 943,L5,L,166,Found,1/1/2002,2002,19.05,54.77
Jiddat al Harasis 076,L6,L,300.56,Found,1/1/2002,2002,19.05,55.44
Jiddat al Harasis 693,L6,L,566,Found,1/1/2011,2011,19.05,55.56
Jiddat al Harasis 694,L6,L,515.5,Found,1/1/2011,2011,19.05,55.56
Dhofar 800,L4,L,55.88,Found,1/1/2001,2001,19.06,54.55
Dhofar 367,L6,L,147,Found,1/1/2000,2000,19.06,54.83
Dhofar 1743,L4,L,84,Found,,,19.06,54.88
Jiddat al Harasis 696,L6,L,317.1,Found,1/1/2011,2011,19.06,55.56
Dhofar 133,L4,L,224,Found,1/1/2000,2000,19.07,54.65
Dhofar 926,L5,L,411,Found,1/1/2002,2002,19.07,54.75
Dhofar 1405,L~6,L,11.53,Found,1/1/2001,2001,19.07,54.77
Dhofar 1411,L~5,L,12.09,Found,1/1/2001,2001,19.07,54.78
Dhofar 1407,L~6,L,27.64,Found,1/1/2001,2001,19.07,54.78
Dhofar 635,L6,L,261,Found,1/1/2001,2001,19.07,54.78
Jiddat al Harasis 697,L6,L,93.6,Found,1/1/2011,2011,19.07,55.55
Aïr,L6,L,24000,Fell,1/1/1925,1925,19.08,8.38
Dhofar 1717,L3,L,211,Found,1/1/2010,2010,19.08,54.71
Dhofar 1402,L~6,L,8.94,Found,1/1/2001,2001,19.08,54.78
Dhofar 369,L4,L,269,Found,1/1/2000,2000,19.08,54.79
Dhofar 370,L6,L,336,Found,1/1/2000,2000,19.08,54.79
Jiddat al Harasis 066,L6,L,810,Found,1/1/2000,2000,19.08,55.32
Dhofar 178,L6,L,233.9,Found,1/1/2000,2000,19.09,54.5
Dhofar 671,L6,L,81,Found,1/1/2001,2001,19.09,54.75
Dhofar 772,L6,L,9187,Found,1/1/2000,2000,19.09,54.76
Dhofar 376,L6,L,370,Found,1/1/2000,2000,19.09,54.8
Dhofar 524,L5,L,204,Found,1/1/2000,2000,19.1,54.5
Dhofar 475,L6,L,550,Found,1/1/2001,2001,19.1,54.8
Dhofar 042,L6,L,148,Found,1/1/1999,1999,19.1,54.82
Dhofar 1417,L~5,L,5.52,Found,1/1/2001,2001,19.11,54.61
Dhofar 1416,L~6,L,49.74,Found,1/1/2001,2001,19.11,54.62
Dhofar 634,L6,L,436,Found,1/1/2001,2001,19.11,54.62
Dhofar 928,L5,L,178,Found,1/1/2002,2002,19.11,54.75
Dhofar 387,L6,L,491,Found,1/1/2001,2001,19.11,54.81
Dhofar 1412,L~6,L,38.13,Found,1/1/2001,2001,19.11,54.82
Dhofar 931,L6,L,105,Found,1/1/2002,2002,19.11,54.82
Dhofar 1312,L/LL4,L,86,Found,1/1/2002,2002,19.11,54.84
Dhofar 293,L5,L,2366,Found,1/1/2001,2001,19.11,54.86
Dhofar 476,L6,L,160,Found,1/1/2001,2001,19.11,54.89
Dhofar 1732,L6,L,782,Found,1/1/2011,2011,19.12,54.6
Dhofar 250,L6,L,585.7,Found,1/1/2001,2001,19.12,54.67
Dhofar 659,L3-6,L,275,Found,1/1/2001,2001,19.12,54.78
Dhofar 032,L6,L,4002,Found,1/1/1999,1999,19.12,54.79
Dhofar 044,L5,L,784,Found,1/1/1999,1999,19.12,54.8
Dhofar 031,L6,L,444,Found,1/1/1999,1999,19.12,54.81
Dhofar 626,L6,L,332,Found,1/1/2001,2001,19.12,54.82
Dhofar 1720,L6,L,168,Found,1/1/2010,2010,19.12,54.82
Dhofar 162,L6,L,1967,Found,1/1/2000,2000,19.13,54.37
Dhofar 1295,L/LL6,L,30,Found,1/1/2003,2003,19.13,54.72
Dhofar 155,L6,L,552,Found,1/1/2000,2000,19.13,54.78
Dhofar 660,L5-6,L,963,Found,1/1/2001,2001,19.13,54.8
Dhofar 390,L5/6,L,54,Found,1/1/2001,2001,19.13,54.81
Dhofar 036,L6,L,1587,Found,1/1/1999,1999,19.13,54.81
Dhofar 1419,L~6,L,47.14,Found,1/1/2001,2001,19.14,54.67
Dhofar 1413,L~6,L,40.2,Found,1/1/2001,2001,19.14,54.67
Dhofar 1409,L~5,L,128.96,Found,1/1/2001,2001,19.14,54.88
Dhofar 1403,L~5,L,93.05,Found,1/1/2001,2001,19.14,54.88
Dhofar 1408,L~5,L,81.93,Found,1/1/2001,2001,19.14,54.88
Dhofar 1418,L~6,L,78.44,Found,1/1/2001,2001,19.14,54.88
Dhofar 612,L5,L,559,Found,1/1/2001,2001,19.14,54.88
Al Huqf 068,L3,L,165.4,Found,1/1/2009,2009,19.14,57.58
Dhofar 228,L6,L,3452,Found,1/1/2001,2001,19.15,54.58
Dhofar 156,L5,L,1780,Found,1/1/2000,2000,19.15,54.65
Dhofar 1315,L/LL5,L,12,Found,1/1/2001,2001,19.15,54.78
Dhofar 240,L5,L,82.6,Found,1/1/2001,2001,19.15,54.78
Dhofar 701,L5,L,220,Found,1/1/2002,2002,19.15,54.8
Dhofar 071,L6,L,135,Found,1/1/1999,1999,19.15,54.85
Dhofar 965,L6,L,247,Found,1/1/2004,2004,19.15,54.96
Dhofar 924,L6,L,185,Found,1/1/2002,2002,19.16,54.67
Dhofar 1410,L~6,L,30.45,Found,1/1/2001,2001,19.16,54.7
Dhofar 1420,L~5,L,81.81,Found,1/1/2001,2001,19.16,54.71
Dhofar 1406,L~6,L,42.46,Found,1/1/2001,2001,19.16,54.71
Dhofar 057,L6,L,4588,Found,1/1/1999,1999,19.16,54.77
Dhofar 316,L6,L,3215,Found,1/1/2001,2001,19.16,54.79
Dhofar 052,L6,L,108,Found,1/1/1999,1999,19.16,54.82
Dhofar 1740,L6,L,30.8,Found,,,19.16,54.88
Dhofar 1733,L3,L,7700,Found,1/1/2011,2011,19.16,54.89
Dhofar 942,L5,L,113,Found,1/1/2002,2002,19.17,54.4
Dhofar 620,L6,L,154,Found,1/1/2001,2001,19.17,54.66
Dhofar 1438,L6,L,54,Found,1/1/2003,2003,19.17,54.67
Dhofar 033,L5,L,218,Found,1/1/1999,1999,19.17,54.7
Dhofar 070,L6,L,89,Found,1/1/1999,1999,19.17,54.74
Dhofar 521,L4,L,386,Found,1/1/2000,2000,19.17,54.87
Dhofar 932,L4,L,64,Found,1/1/2001,2001,19.17,54.87
Dhofar 051,L5,L,67,Found,1/1/1999,1999,19.17,54.87
Dhofar 703,L5,L,205,Found,1/1/2001,2001,19.17,54.88
Dhofar 1665,L3,L,3687,Found,1/1/2011,2011,19.17,54.92
Dhofar 937,L5,L,67,Found,1/1/2002,2002,19.18,54.58
Dhofar 1500,L~6,L,2448,Found,1/1/2009,2009,19.18,54.59
Dhofar 843,L6,L,147,Found,1/1/2001,2001,19.18,54.68
Dhofar 647,L6,L,147,Found,1/1/2001,2001,19.18,54.69
Dhofar 641,L6,L,72,Found,1/1/2001,2001,19.18,54.7
Dhofar 473,L6,L,145,Found,1/1/2001,2001,19.18,54.76
Dhofar 049,L4/5,L,2164,Found,1/1/1999,1999,19.18,54.85
Dhofar 062,L4/5,L,275,Found,1/1/1999,1999,19.18,54.87
Dhofar 050,L5,L,300,Found,1/1/1999,1999,19.18,54.88
Dhofar 061,L5,L,186,Found,1/1/1999,1999,19.18,54.88
Dhofar 615,L3,L,966,Found,1/1/2001,2001,19.18,54.89
Dhofar 130,L5,L,206,Found,1/1/2000,2000,19.18,54.89
Dhofar 1666,L4,L,1300,Found,1/1/2011,2011,19.18,54.92
Jiddat al Harasis 734,L4,L,371,Found,,,19.18,56.43
Dhofar 068,L6,L,250,Found,1/1/1999,1999,19.19,54.58
Dhofar 1601,L5,L,1166,Found,1/1/2003,2003,19.19,54.63
Dhofar 649,L6,L,33,Found,1/1/2001,2001,19.19,54.64
Dhofar 1415,L~5,L,61.4,Found,1/1/2001,2001,19.19,54.65
Dhofar 1414,L~6,L,45.59,Found,1/1/2001,2001,19.19,54.66
Dhofar 623,L6,L,147,Found,1/1/2001,2001,19.19,54.66
Dhofar 743,L6,L,141,Found,1/1/2002,2002,19.19,54.7
Dhofar 650,L6,L,114,Found,1/1/2001,2001,19.19,54.78
Dhofar 842,L5,L,136.75,Found,1/1/2001,2001,19.19,54.8
Dhofar 1725,L5,L,263,Found,1/1/2011,2011,19.19,54.88
Dhofar 477,L6,L,3796,Found,1/1/2001,2001,19.19,54.88
Dhofar 1148,L4,L,426,Found,1/1/2005,2005,19.19,54.96
Dhofar 966,L5,L,868,Found,1/1/2004,2004,19.19,54.99
Al Huqf 070,L4,L,2632.8,Found,1/1/2009,2009,19.19,57.11
Dhofar 639,L6,L,1521,Found,1/1/2001,2001,19.2,54.6
Dhofar 1400,L6,L,315.5,Found,1/1/2003,2003,19.2,54.6
Dhofar 638,L6,L,103,Found,1/1/2001,2001,19.2,54.66
Dhofar 1423,L~6,L,53.58,Found,1/1/2001,2001,19.2,54.67
Dhofar 059,L6,L,495,Found,1/1/1999,1999,19.2,54.74
Dhofar 1404,L~6,L,67.48,Found,1/1/2001,2001,19.2,54.78
Dhofar 637,L5,L,251,Found,1/1/2001,2001,19.2,54.86
Dhofar 636,L5,L,718,Found,1/1/2001,2001,19.2,54.88
Jiddat al Harasis 699,L6,L,13.7,Found,1/1/2011,2011,19.2,55.4
Jiddat al Harasis 012,L6,L,2178,Found,1/1/1999,1999,19.2,55.77
Dhofar 673,L6,L,1493,Found,1/1/2001,2001,19.21,54.61
Dhofar 674,L6,L,852,Found,1/1/2001,2001,19.21,54.61
Jiddat al Harasis 700,L6,L,93.2,Found,1/1/2011,2011,19.21,55.4
Dhofar 676,L6,L,110,Found,1/1/2001,2001,19.22,54.62
Dhofar 677,L6,L,533,Found,1/1/2001,2001,19.22,54.63
Dhofar 956,L4,L,114,Found,1/1/2002,2002,19.22,54.66
Dhofar 047,L5/6,L,102,Found,1/1/1999,1999,19.22,54.69
Dhofar 975,L4,L,4230,Found,1/1/2004,2004,19.22,54.92
Dhofar 1449,L/LL~6,L,1959,Found,1/1/2002,2002,19.23,54.88
Dhofar 978,L4,L,2467,Found,1/1/2004,2004,19.23,54.94
Dhofar 1168,L4,L,60.8,Found,1/1/2005,2005,19.23,54.97
Jiddat al Harasis 026,L3.1,L,565,Found,1/1/2000,2000,19.23,55.18
Ghubara,L5,L,1750000,Found,1/1/1954,1954,19.23,56.14
Dhofar 696,L6,L,233,Found,1/1/2002,2002,19.24,54.76
Dhofar 351,L6,L,258,Found,1/1/2000,2000,19.24,54.83
Jiddat al Harasis 017,L6,L,2608,Found,1/1/1999,1999,19.24,56.12
Dhofar 083,L4,L,192,Found,1/1/1999,1999,19.25,54.67
Jiddat al Harasis 007,L5,L,815,Found,1/1/1999,1999,19.25,56.14
Jiddat al Harasis 008,L5,L,851,Found,1/1/1999,1999,19.25,56.15
Jiddat al Harasis 027,L6,L,810,Found,1/1/2000,2000,19.25,56.16
Jiddat al Harasis 065,L6,L,1253,Found,1/1/2000,2000,19.25,56.36
Dhofar 027,L6,L,623,Found,1/1/1999,1999,19.26,54.72
Dhofar 107,L6,L,50,Found,1/1/2000,2000,19.26,54.74
Dhofar 614,L6,L,197,Found,1/1/2001,2001,19.26,54.78
Dhofar 719,L4,L,12,Found,1/1/2002,2002,19.26,54.8
Dhofar 159,L6,L,315.1,Found,1/1/2000,2000,19.26,54.82
Dhofar 471,L6,L,158,Found,1/1/2001,2001,19.26,54.84
Dhofar 084,L6,L,38,Found,1/1/1999,1999,19.27,54.7
Dhofar 161,L4,L,2506.1,Found,1/1/2000,2000,19.27,54.85
Jiddat al Harasis 067,L6,L,557,Found,1/1/2000,2000,19.27,56.7
Jiddat al Harasis 388,L~6,L,1589.2,Found,1/1/2003,2003,19.28,55.76
Jiddat al Harasis 387,L5,L,622.4,Found,1/1/2003,2003,19.28,55.77
Jiddat al Harasis 384,L~6,L,519.7,Found,1/1/2003,2003,19.28,55.78
Dhofar 1023,L(LL)3,L,69.7,Found,1/1/2001,2001,19.29,54.53
Dhofar 407,L5,L,403,Found,1/1/2001,2001,19.29,54.53
Dhofar 400,L5,L,492,Found,1/1/2001,2001,19.29,54.54
Dhofar 403,L5/6,L,409,Found,1/1/2001,2001,19.29,54.54
Dhofar 1643,L6,L,122.2,Found,1/1/2011,2011,19.29,54.55
Dhofar 680,L6,L,69,Found,1/1/2001,2001,19.29,54.69
Dhofar 104,L6,L,654,Found,1/1/1999,1999,19.29,54.71
Dhofar 087,L6,L,340,Found,1/1/1999,1999,19.29,54.71
Jiddat al Harasis 018,L6,L,202,Found,1/1/2000,2000,19.29,55.24
Jiddat al Harasis 361,L~4,L,21.2,Found,1/1/2003,2003,19.29,55.56
Jiddat al Harasis 378,L~6,L,1186.3,Found,1/1/2003,2003,19.29,55.71
Dhofar 401,L5/6,L,1304,Found,1/1/2001,2001,19.3,54.53
Dhofar 1038,L6,L,886.2,Found,1/1/2003,2003,19.3,54.63
Dhofar 088,L6,L,36,Found,1/1/1999,1999,19.3,54.7
Dhofar 129,L6,L,1240,Found,1/1/2000,2000,19.3,54.73
Dhofar 251,L6,L,12.7,Found,1/1/2001,2001,19.3,54.74
Dhofar 137,L6,L,236,Found,1/1/2000,2000,19.3,54.82
Dhofar 1579,L6,L,314.3,Found,1/1/2009,2009,19.3,54.89
Jiddat al Harasis 375,L~4,L,113.4,Found,1/1/2003,2003,19.3,55.7
Jiddat al Harasis 349,L~6,L,64.3,Found,1/1/2003,2003,19.3,55.75
Jiddat al Harasis 394,L~6,L,1174.4,Found,1/1/2003,2003,19.3,55.81
Dhofar 1025,L6,L,39,Found,1/1/2002,2002,19.31,54.5
Dhofar 546,L5,L,777,Found,1/1/2001,2001,19.31,54.54
Dhofar 684,L5,L,405,Found,1/1/2001,2001,19.31,54.72
Dhofar 1034,L6,L,489.8,Found,1/1/2003,2003,19.31,54.75
Dhofar 718,L5,L,38,Found,1/1/2002,2002,19.31,54.85
Jiddat al Harasis 371,L~6,L,660.5,Found,1/1/2003,2003,19.31,55.83
Jiddat al Harasis 002,L5,L,265,Found,1/1/1999,1999,19.31,56.06
Al Huqf 059,L~3,L,362.7,Found,1/1/2001,2001,19.31,57.27
Dhofar 1595,L5,L,130,Found,1/1/2004,2004,19.32,54.54
Dhofar 314,L6,L,501,Found,1/1/2001,2001,19.32,54.73
Dhofar 992,L6,L,213.9,Found,1/1/2004,2004,19.32,54.73
Dhofar 621,L6,L,206,Found,1/1/2001,2001,19.32,54.82
